64 381
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
u1 0 -0.57308780127906012
u1 1 -2.5934991847003293
u1 2 1.0169051384256527
u1 3 1.1428138394434066
u1 4 2.4635959227836621
u1 5 -1.9907132733748485
u1 6 -0.36721931433320387
u1 7 -2.9439484437097532
u1 8 -0.84034285323512492
u1 9 -2.8770519879223353
u1 10 2.1806152128966696
u1 11 -0.87535290874174976
u1 12 0.15272190644067773
u1 13 2.9138912297063908
u1 14 0.88749849179389173
u1 15 -1.4546569371672575
u1 16 -2.5377829074788822
u1 17 2.4284502747200687
u1 18 0.85445146482499723
u1 19 2.2869422835285289
u1 20 0.26287159729080756
u1 21 1.3813977863984745
u1 22 2.0600048462478551
u1 23 -1.0569607783399242
u1 24 -1.8682296875401398
u1 25 1.0233764674072501
u1 26 0.77442237078072829
u1 27 -0.73799385392969619
u1 28 -0.20508018301816122
u1 29 -0.3911871299593388
u1 30 1.1840467039458789
u1 31 -0.30040767299901061
u1 32 0.82705867930346777
u1 33 2.7037353833616269
u1 34 -2.163658995503539
u1 35 0.64208590269973875
u1 36 2.8513684545738087
u1 37 2.9821428253729358
u1 38 2.377387706675596
u1 39 0.71572965195982619
u1 40 0.53063452538624389
u1 41 2.386889129779
u1 42 -2.5405538910915624
u1 43 2.3571811071998638
u1 44 1.6176312402179205
u1 45 0.45280802672080123
u1 46 1.8867108927699512
u1 47 -2.7730925716246926
u1 48 -0.1653246257246952
u1 49 1.5671533997485572
u1 50 0.58819558109931425
u1 51 -2.013866285623696
u1 52 -0.85039506743483706
u1 53 2.1916199875958533
u1 54 -3.0255163327917165
u1 55 1.3903288507986655
u1 56 1.5593910423272188
u1 57 -1.5142975646020407
u1 58 0.80589269128638463
u1 59 -2.5101549843546178
u1 60 -2.6170964421249097
u1 61 -0.9935850555715211
u1 62 2.4863395460445288
u1 63 1.2870343332915066
cx 0 1
u1 1 1.2073607775427533
cx 0 1
cx 1 2
u1 2 -2.5476697002328912
cx 1 2
cx 2 3
u1 3 2.6246809830505029
cx 2 3
cx 3 4
u1 4 -0.1182722415912032
cx 3 4
cx 4 5
u1 5 -2.4854389108956823
cx 4 5
cx 5 6
u1 6 0.58368734209078887
cx 5 6
cx 6 7
u1 7 -1.1225065090281809
