64 381
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
u1 0 -0.37305458726397589
u1 1 0.59259219629834892
u1 2 2.1891662278287338
u1 3 -1.723923458782016
u1 4 -0.22686320023067097
u1 5 0.5907672831960471
u1 6 0.4335205932839834
u1 7 1.1059142696399191
u1 8 -2.1038065149438663
u1 9 -2.6069355750460659
u1 10 1.6216790913973131
u1 11 2.8363776921866495
u1 12 -0.88931007713271981
u1 13 -1.8038057232145288
u1 14 1.4936311592790901
u1 15 2.7065307029046579
u1 16 1.1742107274105935
u1 17 -0.38758155743142009
u1 18 -2.8212527682235429
u1 19 0.43210563404806646
u1 20 2.9058328306160641
u1 21 -1.0076367305834442
u1 22 1.8820576556903941
u1 23 -1.6221289638883416
u1 24 -2.3526178896684291
u1 25 -1.6655384806919962
u1 26 0.95628188645187873
u1 27 -0.95826429859205153
u1 28 -0.92940316557336455
u1 29 2.6467800740378005
u1 30 -0.072123043715251356
u1 31 2.3164741264642981
u1 32 -0.37268284340600921
u1 33 -2.283204072841361
u1 34 2.4411051968675652
u1 35 -0.47101957264882
u1 36 -2.5383743875491063
u1 37 -1.6244746639668453
u1 38 2.1678328389670476
u1 39 -1.1095606571386458
u1 40 -2.7949468767749117
u1 41 -2.03127871743113
u1 42 3.0840626109866571
u1 43 -2.023767451995532
u1 44 -0.76638312511425877
u1 45 0.060377202760434123
u1 46 3.0602287497203644
u1 47 0.50485228288310502
u1 48 -2.7450974680081135
u1 49 -1.0080256259566216
u1 50 -2.9029360570735196
u1 51 -0.074571288223941323
u1 52 2.4074910815945589
u1 53 2.5187219215892638
u1 54 -1.6872415566358345
u1 55 0.70677192139894451
u1 56 1.4181922506214306
u1 57 -2.6045484365302078
u1 58 -0.81445895232002474
u1 59 -2.723204428154963
u1 60 3.0757172625723559
u1 61 -1.798278839026386
u1 62 -1.5823712630036528
u1 63 -1.2116517882536879
cx 0 1
u1 1 2.0066615887547652
cx 0 1
cx 1 2
u1 2 1.6448193283024564
cx 1 2
cx 2 3
u1 3 -1.2230478254988404
cx 2 3
cx 3 4
u1 4 2.2047523840315701
cx 3 4
cx 4 5
u1 5 0.27920036412854188
cx 4 5
cx 5 6
u1 6 -1.8862357294268719
cx 5 6
cx 6 7
u1 7 -1.9247861544039058
cx 6 7
cx 7 8
u1 8 1.5094259436868249
cx 7 8
cx 8 9
u1 9 0.47573449620536223
cx 8 9
cx 9 10
u1 10 2.9773734295895906
cx 9 10
cx 10 11
u1 11 2.616319359263386
cx 10 11
cx 11 12
u1 12 0.29322214875320274
cx 11 12
cx 12 13
u1 13 2.6564923550613972
cx 12 13
cx 13 14
u1 14 0.19346829006656918
cx 13 14
cx 14 15
