64 381
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
u1 0 -0.60535783206856575
u1 1 -1.1519068895385356
u1 2 0.027889023212842368
u1 3 0.8401756850119666
u1 4 -2.0866946052075805
u1 5 2.0169380802350734
u1 6 0.064135942204357477
u1 7 1.6457225946766911
u1 8 2.8829644037950786
u1 9 -1.0131472753298691
u1 10 2.8921215411938785
u1 11 -1.1130665915894999
u1 12 -1.7754555624824029
u1 13 2.7893421636133424
u1 14 0.47615570045791422
u1 15 3.0973612707632725
u1 16 -0.3652042463577736
u1 17 0.054891675294193476
u1 18 -0.90159813435239045
u1 19 0.7736249465899796
u1 20 1.289554857302166
u1 21 -0.059224562039390527
u1 22 0.78290173726354872
u1 23 -0.063438637302247969
u1 24 -0.69793932827527394
u1 25 -1.0187466978990845
u1 26 1.1938230773804668
u1 27 -2.6742194342937609
u1 28 1.0675578774428551
u1 29 -0.47469861007940484
u1 30 2.1020682427508834
u1 31 2.2362548543910918
u1 32 1.9597939565353553
u1 33 -2.8388908122484184
u1 34 0.81880257056501637
u1 35 -2.5765643052279827
u1 36 -2.215610599986908
u1 37 -2.6164365780754943
u1 38 -3.1073401473603752
u1 39 0.26339879204184058
u1 40 -1.3294476295185884
u1 41 3.0045731134175959
u1 42 2.555496485335973
u1 43 -2.2797832087871335
u1 44 0.3306444290189825
u1 45 2.1175940794014152
u1 46 0.57917843064806096
u1 47 2.6122251641723695
u1 48 1.9445022918109132
u1 49 -2.5021846153613403
u1 50 1.1563726989856864
u1 51 -2.781569091801563
u1 52 3.109942031875331
u1 53 2.2440656128209948
u1 54 -0.42852010252827899
u1 55 1.7014173903262098
u1 56 1.6549321339021454
u1 57 -1.0150320844992464
u1 58 1.4148516717270212
u1 59 -0.73457388448677285
u1 60 2.8790594451232643
u1 61 0.37199263817456885
u1 62 -0.20831218124007567
u1 63 -2.6968580157420874
cx 0 1
u1 1 -2.9646317071906445
cx 0 1
cx 1 2
u1 2 2.8442834224860434
cx 1 2
cx 2 3
u1 3 0.63379678311544119
cx 2 3
cx 3 4
u1 4 -1.4524812108602889
cx 3 4
cx 4 5
u1 5 1.0597578316852925
cx 4 5
cx 5 6
u1 6 1.9456926854698953
cx 5 6
cx 6 7
u1 7 -3.1143886558757714
cx 6 7
cx 7 8
u1 8 -2.0333282623596367
cx 7 8
cx 8 9
u1 9 -3.0031822785277749
cx 8 9
cx 9 10
u1 10 -0.61886962198133211
cx 9 10
cx 10 11
u1 11 0.18526428310345991
cx 10 11
cx 11 12
u1 12 1.657121126531401
cx 11 12
cx 12 13
u1 13 -2.7278344299660038
cx 12 13
cx 13 14
u1 14 -2.3026785787077726
cx 13 14
cx 14 15
u1 15 -1.1429516230449153
cx 14 15
cx 15 16
u1 16 1.1324075348214784
cx 15 16
cx 16 17
u1 17 0.57006284981858535
cx 16 17
cx 17 18
u1 18 -0.77286969244284087
cx 17 18
cx 18 19
u1 19 -1.7444647326066987
cx 18 19
cx 19 20
u1 20 0.21468095109722185
cx 19 20
cx 20 21
u1 21 0.43605307391697856
cx 20 21
cx 21 22
u1 22 -1.252099484810469
cx 21 22
cx 22 23
u1 23 -0.19348884663455601
cx 22 23
cx 23 24
u1 24 -1.4405653834058398
cx 23 24
cx 24 25
u1 25 -2.1269168986973312
cx 24 25
cx 25 26
u1 26 -1.4786440905366405
cx 25 26
cx 26 27
u1 27 -2.3923171730935309
cx 26 27
cx 27 28
u1 28 1.3020341444433825
cx 27 28
cx 28 29
u1 29 -0.51720149251817604
cx 28 29
cx 29 30
u1 30 -0.9093082509736945
cx 29 30
cx 30 31
u1 31 0.62071858210871689
cx 30 31
cx 31 32
u1 32 -0.78446055594513453
cx 31 32
cx 32 33
u1 33 2.65958662499472
cx 32 33
cx 33 34
u1 34 -1.0951002786028017
cx 33 34
cx 34 35
u1 35 -0.75936669694157466
cx 34 35
cx 35 36
u1 36 0.30804779163934626
cx 35 36
cx 36 37
u1 37 -2.2283489897931439
cx 36 37
cx 37 38
u1 38 0.23420937525665408
cx 37 38
cx 38 39
u1 39 -2.0691193374942443
cx 38 39
cx 39 40
u1 40 1.7148992063588362
cx 39 40
cx 40 41
u1 41 3.0286203152677604
cx 40 41
cx 41 42
u1 42 -1.2699994069413787
cx 41 42
cx 42 43
u1 43 0.36055305827227535
cx 42 43
cx 43 44
u1 44 -1.3957462100881033
cx 43 44
cx 44 45
u1 45 2.3097242518748207
cx 44 45
cx 45 46
u1 46 0.61160318045812723
cx 45 46
cx 46 47
u1 47 2.0156183653441899
cx 46 47
cx 47 48
u1 48 2.7937671987006905
cx 47 48
cx 48 49
u1 49 -2.3060089342915053
cx 48 49
cx 49 50
u1 50 2.4834959151420097
cx 49 50
cx 50 51
u1 51 0.3982408778634472
cx 50 51
cx 51 52
u1 52 2.6868646290648908
cx 51 52
cx 52 53
u1 53 0.85532547987314445
cx 52 53
cx 53 54
u1 54 -0.72389487726754176
cx 53 54
cx 54 55
u1 55 -1.1571118245136445
cx 54 55
cx 55 56
u1 56 -0.9044689215768833
cx 55 56
cx 56 57
u1 57 -1.1673385610945139
cx 56 57
cx 57 58
u1 58 2.1917302062087076
cx 57 58
cx 58 59
u1 59 -2.5770361935311374
cx 58 59
cx 59 60
u1 60 2.7527797522974362
cx 59 60
cx 60 61
u1 61 -2.3939875652724076
cx 60 61
cx 61 62
u1 62 -0.69394810434980503
cx 61 62
cx 62 63
u1 63 2.228544924563554
cx 62 63
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
