64 381
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
u1 0 -0.24861892657501095
u1 1 -2.546038731356381
u1 2 1.795265151400578
u1 3 2.8570438620427527
u1 4 2.9434290741622595
u1 5 -1.559742297684334
u1 6 0.97501445317356783
u1 7 1.96271346470445
u1 8 -0.10595872394987005
u1 9 0.33336807736141949
u1 10 0.82378391840375809
u1 11 2.0433165737044874
u1 12 2.5490282227529004
u1 13 -0.23913818353824823
u1 14 -2.1890021488152289
u1 15 2.4572130820899361
u1 16 1.0089843764272803
u1 17 0.54218172605345227
u1 18 -0.77556013402430324
u1 19 -0.7966843449852874
u1 20 -2.9130118876413391
u1 21 -0.43583579898167102
u1 22 -0.60543707120267243
u1 23 0.40439497351005649
u1 24 2.5699835381257685
u1 25 2.0077807505416407
u1 26 2.7979777644688966
u1 27 -2.2051710198400336
u1 28 1.1293978070630999
u1 29 -2.4263368111326686
u1 30 -0.50581512565820042
u1 31 -2.723669382550713
u1 32 -0.78543631018135507
u1 33 0.76031233712863067
u1 34 -1.5585484802759986
u1 35 0.70282480061860575
u1 36 0.72937811547025255
u1 37 1.3013972187624994
u1 38 -1.3975203933209457
u1 39 -0.33902121048994704
u1 40 -1.8510841458290503
u1 41 -0.54679804005640609
u1 42 -1.6975401281402149
u1 43 0.1065155772741706
u1 44 -0.79844264010196131
u1 45 -1.9996847641852167
u1 46 -0.22231953103485225
u1 47 0.021682827377947689
u1 48 -1.8036153976666238
u1 49 0.81253145900296841
u1 50 0.37240011443345011
u1 51 -0.10883016752657682
u1 52 1.4003546466230823
u1 53 2.2609840676641628
u1 54 1.7035589945638554
u1 55 1.8585095971957113
u1 56 1.6567597822205986
u1 57 2.1145048687808448
u1 58 -1.0425730490540364
u1 59 -0.90520665650809917
u1 60 2.4936346203356745
u1 61 0.1304316856738259
u1 62 2.5153034329298976
u1 63 -3.0296160340768186
cx 0 1
u1 1 0.56811192172848557
cx 0 1
cx 1 2
u1 2 0.7923993561644016
cx 1 2
cx 2 3
u1 3 -1.2127504391371744
cx 2 3
cx 3 4
u1 4 2.3781202288899004
cx 3 4
cx 4 5
u1 5 2.1805366739284482
cx 4 5
cx 5 6
u1 6 -1.4308546907378572
cx 5 6
cx 6 7
u1 7 -0.38296209773021772
cx 6 7
cx 7 8
u1 8 -2.1736298362444391
cx 7 8
cx 8 9
u1 9 2.4662183250057268
cx 8 9
cx 9 10
u1 10 -2.9060784402489634
cx 9 10
cx 10 11
u1 11 -0.52421284717488703
cx 10 11
cx 11 12
u1 12 -1.1783758143115382
cx 11 12
cx 12 13
u1 13 -3.0179525201126882
cx 12 13
cx 13 14
u1 14 0.54263896351892527
cx 13 14
cx 14 15
u1 15 -0.59814180712590925
cx 14 15
cx 15 16
u1 16 2.3185257121319705
cx 15 16
cx 16 17
u1 17 0.1875198256207895
cx 16 17
cx 17 18
u1 18 1.0486205609010923
cx 17 18
cx 18 19
u1 19 -0.90085907531307008
cx 18 19
cx 19 20
u1 20 -1.0129752460253334
cx 19 20
cx 20 21
u1 21 -1.1871726343485953
cx 20 21
cx 21 22
u1 22 0.80556822007300966
cx 21 22
cx 22 23
u1 23 0.36578054536433147
cx 22 23
cx 23 24
u1 24 -0.81342104790608794
cx 23 24
cx 24 25
u1 25 0.15144267774509146
cx 24 25
cx 25 26
u1 26 -1.98032613040162
cx 25 26
cx 26 27
u1 27 -2.6347297351990058
cx 26 27
cx 27 28
u1 28 1.1097729195150805
cx 27 28
cx 28 29
u1 29 2.6897162159897521
cx 28 29
cx 29 30
u1 30 -0.90180814835741763
cx 29 30
cx 30 31
u1 31 -0.66496243515065911
cx 30 31
cx 31 32
u1 32 1.862858250187537
cx 31 32
cx 32 33
u1 33 2.0963759554565602
cx 32 33
cx 33 34
u1 34 -1.5667754140495713
cx 33 34
cx 34 35
u1 35 -1.0236152269882268
cx 34 35
cx 35 36
u1 36 -1.3530266074619106
cx 35 36
cx 36 37
u1 37 0.55081071901120104
cx 36 37
cx 37 38
u1 38 1.0695634483340992
cx 37 38
cx 38 39
u1 39 2.3096216696345691
cx 38 39
cx 39 40
u1 40 1.5575180551907479
cx 39 40
cx 40 41
u1 41 0.31227974759778288
cx 40 41
cx 41 42
u1 42 0.85823395194260488
cx 41 42
cx 42 43
u1 43 2.2521841669537546
cx 42 43
cx 43 44
u1 44 0.7062294457854863
cx 43 44
cx 44 45
u1 45 2.1644452995110335
cx 44 45
cx 45 46
u1 46 -1.8847671555066761
cx 45 46
cx 46 47
u1 47 -0.8850474487590354
cx 46 47
cx 47 48
u1 48 2.1886125424552603
cx 47 48
cx 48 49
u1 49 -2.4386760063832442
cx 48 49
cx 49 50
u1 50 1.7515280990764497
cx 49 50
cx 50 51
u1 51 -0.95478191324179562
cx 50 51
cx 51 52
u1 52 -1.2059777068555064
cx 51 52
cx 52 53
u1 53 2.5105170057493602
cx 52 53
cx 53 54
u1 54 -1.6500360730859924
cx 53 54
cx 54 55
u1 55 -2.9660954825792398
cx 54 55
cx 55 56
u1 56 1.6244261440267413
cx 55 56
cx 56 57
u1 57 1.5842618579346563
cx 56 57
cx 57 58
u1 58 -2.907551828496846
cx 57 58
cx 58 59
u1 59 -2.1251309210415279
cx 58 59
cx 59 60
u1 60 1.2225951838595899
cx 59 60
cx 60 61
u1 61 -2.7063413411525965
cx 60 61
cx 61 62
u1 62 0.84179816376243588
cx 61 62
cx 62 63
u1 63 2.2642335662217974
cx 62 63
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
