64 381
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
u1 0 2.6829812850986681
u1 1 -0.4334813150258725
u1 2 2.0209756995731851
u1 3 1.0869544983908517
u1 4 0.44340614304421067
u1 5 0.86321834410248144
u1 6 2.0690092657178578
u1 7 -1.1640822691079755
u1 8 0.19245034123295301
u1 9 -0.10363626836780071
u1 10 2.0351866088060158
u1 11 2.6994228907027402
u1 12 1.364280201127487
u1 13 -2.1793830549422726
u1 14 0.011224350571753305
u1 15 2.4391235137173641
u1 16 -1.7894071387748163
u1 17 2.305940175696894
u1 18 -0.4602088972469307
u1 19 1.6043639524799236
u1 20 -1.9005611237464386
u1 21 -0.89831205663939873
u1 22 3.0306262659201346
u1 23 2.0381409773375836
u1 24 -2.0702287087456197
u1 25 0.77887080779269047
u1 26 -2.1132835929057414
u1 27 0.24941578196282954
u1 28 -0.029147164798823511
u1 29 -2.63856872722869
u1 30 0.25880961651545675
u1 31 -0.75345771299070829
u1 32 -0.94694549288658569
u1 33 1.3941048258659112
u1 34 -1.1702171986563892
u1 35 -3.0422044646987825
u1 36 -1.8973659059589778
u1 37 -1.6289753146305834
u1 38 -2.5156290238225161
u1 39 0.098086722026253348
u1 40 0.10933474205904758
u1 41 -1.3702932910383705
u1 42 -2.0113931904567224
u1 43 -0.14650072619430787
u1 44 0.72546207779344485
u1 45 -3.0762294475318552
u1 46 -2.6200262121195528
u1 47 -2.2361254973962614
u1 48 2.1158039743132147
u1 49 -2.6270132478956452
u1 50 -2.494201114451208
u1 51 -2.301166397598724
u1 52 2.6785068811449158
u1 53 2.7013111657401723
u1 54 2.4065050982141236
u1 55 2.9430593060710266
u1 56 -0.069841238817028639
u1 57 -2.7788996745525685
u1 58 0.43986501132332378
u1 59 1.8478167125174103
u1 60 2.0815253398879046
u1 61 -2.015169861380925
u1 62 0.75855664928728839
u1 63 0.045169144245596371
cx 0 1
u1 1 -2.2670154600954167
cx 0 1
cx 1 2
u1 2 1.7572508977827788
cx 1 2
cx 2 3
u1 3 -2.7954571374072508
cx 2 3
cx 3 4
u1 4 -2.0201817902080754
cx 3 4
cx 4 5
u1 5 -2.8787551112129535
cx 4 5
cx 5 6
u1 6 2.5363562928721315
cx 5 6
cx 6 7
u1 7 -2.3146728268798165
cx 6 7
cx 7 8
u1 8 -0.34215940710750409
cx 7 8
cx 8 9
u1 9 1.2367239836653257
cx 8 9
cx 9 10
u1 10 -2.0651689268632065
cx 9 10
cx 10 11
u1 11 -1.4726931182406346
cx 10 11
cx 11 12
u1 12 3.0973021898590574
cx 11 12
cx 12 13
u1 13 0.62904870570019877
cx 12 13
cx 13 14
u1 14 -0.46809337812486351
cx 13 14
cx 14 15
u1 15 -0.50198293541406969
cx 14 15
cx 15 16
u1 16 0.42246965381010426
cx 15 16
cx 16 17
u1 17 2.4601832325137121
cx 16 17
cx 17 18
u1 18 2.8577339244077868
cx 17 18
cx 18 19
u1 19 1.8275667288242978
cx 18 19
cx 19 20
u1 20 -1.6647683419369006
cx 19 20
cx 20 21
u1 21 -0.85556574665455187
cx 20 21
cx 21 22
u1 22 0.59082528063871997
cx 21 22
cx 22 23
u1 23 -0.669152580882173
cx 22 23
cx 23 24
u1 24 2.8730132439393259
cx 23 24
cx 24 25
u1 25 1.7475888010528902
cx 24 25
cx 25 26
u1 26 1.9543976158187988
cx 25 26
cx 26 27
u1 27 -2.7877926721874644
cx 26 27
cx 27 28
u1 28 -0.76534234698107539
cx 27 28
cx 28 29
u1 29 -3.0435215056199865
cx 28 29
cx 29 30
u1 30 -0.10428682522752464
cx 29 30
cx 30 31
u1 31 -2.7111912190421976
cx 30 31
cx 31 32
u1 32 0.92290690053748525
cx 31 32
cx 32 33
u1 33 -1.9958045702876983
cx 32 33
cx 33 34
u1 34 0.43209115111368845
cx 33 34
cx 34 35
u1 35 -0.30957803213662327
cx 34 35
cx 35 36
u1 36 -2.8855702181427194
cx 35 36
cx 36 37
u1 37 1.5447783253063658
cx 36 37
cx 37 38
u1 38 2.3942488171436587
cx 37 38
cx 38 39
u1 39 -2.6365559947436585
cx 38 39
cx 39 40
u1 40 1.6784258468494329
cx 39 40
cx 40 41
u1 41 -1.6538956149233943
cx 40 41
cx 41 42
u1 42 -0.79926676969395949
cx 41 42
cx 42 43
u1 43 1.3153215482699174
cx 42 43
cx 43 44
u1 44 -1.4983380210630228
cx 43 44
cx 44 45
u1 45 -0.81927236428527284
cx 44 45
cx 45 46
u1 46 1.9458110563422331
cx 45 46
cx 46 47
u1 47 2.0233642958578404
cx 46 47
cx 47 48
u1 48 -1.7251952927926473
cx 47 48
cx 48 49
u1 49 -2.6412865110595392
cx 48 49
cx 49 50
u1 50 -1.0031245048963688
cx 49 50
cx 50 51
u1 51 2.3169990344052458
cx 50 51
cx 51 52
u1 52 2.9736062169049493
cx 51 52
cx 52 53
u1 53 1.1230037598373883
cx 52 53
cx 53 54
u1 54 -1.0621323116303678
cx 53 54
cx 54 55
