64 381
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
u1 0 2.8186828819554783
u1 1 -1.7184062515100211
u1 2 2.1145116624052385
u1 3 2.8805146210353554
u1 4 -1.4555606460992587
u1 5 -1.0325273029357653
u1 6 3.0318291073771775
u1 7 0.52792629067682695
u1 8 1.2350680075626546
u1 9 0.038229033401030676
u1 10 -1.6996411816055552
u1 11 -0.48078090713424082
u1 12 2.9718484162945789
u1 13 -1.2015132417711722
u1 14 1.9915117090985026
u1 15 -2.9578438631022337
u1 16 -3.0934231015344302
u1 17 -0.2578359261535299
u1 18 1.4900830423345868
u1 19 -1.3803005485035378
u1 20 0.52670413851710141
u1 21 1.4943899793413262
u1 22 0.19324689045886245
u1 23 1.2835067128044404
u1 24 1.3372072465851206
u1 25 2.9896579379411969
u1 26 1.9822280181891596
u1 27 -0.1776794317633632
u1 28 2.1204605425433698
u1 29 0.68400722723802954
u1 30 -0.54207925154049974
u1 31 -2.8454825101725447
u1 32 -3.1340216151836238
u1 33 -1.0164602526781916
u1 34 -0.49543745719181587
u1 35 2.6864099383656117
u1 36 1.7488510290468642
u1 37 -1.0110195202085466
u1 38 2.8182065250717629
u1 39 -0.35983878699315941
u1 40 0.9281660582580038
u1 41 -1.7032267858270416
u1 42 0.6740531376880341
u1 43 2.592953259724962
u1 44 2.9136805044858818
u1 45 2.2698015371103279
u1 46 -2.9891455404649676
u1 47 0.93454271204593731
u1 48 0.94398675041060187
u1 49 1.7182418804539719
u1 50 -2.1903834890730884
u1 51 -1.2185435161653082
u1 52 -0.21571748808922564
u1 53 0.6948947076702181
u1 54 -1.1465882880664937
u1 55 -1.5224303428237977
u1 56 1.2842571720933265
u1 57 -1.8371007675988329
u1 58 -3.055792379893167
u1 59 3.0664366226988342
u1 60 -3.0812061019518424
u1 61 2.3509021757997575
u1 62 -2.6795790720810384
u1 63 1.0222623016590457
cx 0 1
u1 1 -2.5707751780767811
cx 0 1
cx 1 2
u1 2 1.0282323629938981
cx 1 2
cx 2 3
u1 3 -2.461281648610838
cx 2 3
cx 3 4
u1 4 -0.068670171203764951
cx 3 4
cx 4 5
u1 5 1.8950232223750501
cx 4 5
cx 5 6
u1 6 0.57934682076888855
cx 5 6
cx 6 7
u1 7 1.5938036232789212
cx 6 7
cx 7 8
u1 8 -1.8989782724771906
cx 7 8
cx 8 9
u1 9 -0.58206553953561713
cx 8 9
cx 9 10
u1 10 2.6495588835414274
cx 9 10
cx 10 11
u1 11 -0.0013571742542199949
cx 10 11
cx 11 12
u1 12 -0.55691559705598248
cx 11 12
cx 12 13
u1 13 -1.928928413107343
cx 12 13
cx 13 14
u1 14 0.35176377279568882
cx 13 14
cx 14 15
u1 15 0.42601495393719979
cx 14 15
cx 15 16
u1 16 0.99353482713026331
cx 15 16
cx 16 17
u1 17 -0.49621663125017657
cx 16 17
cx 17 18
u1 18 1.7694502447727682
cx 17 18
cx 18 19
u1 19 -1.1555929019526201
cx 18 19
cx 19 20
u1 20 2.8984512811604262
cx 19 20
cx 20 21
u1 21 -2.3564534938608048
cx 20 21
cx 21 22
u1 22 -2.1840203160980867
cx 21 22
cx 22 23
u1 23 1.2570241915703306
cx 22 23
cx 23 24
u1 24 -1.5922759805643869
cx 23 24
cx 24 25
u1 25 1.4229399834287844
cx 24 25
cx 25 26
u1 26 -2.2987104843562616
cx 25 26
cx 26 27
u1 27 0.98890570137829492
cx 26 27
cx 27 28
u1 28 2.0827779578950194
cx 27 28
cx 28 29
u1 29 -1.1938852166578959
cx 28 29
cx 29 30
u1 30 1.7474315345235343
cx 29 30
cx 30 31
u1 31 0.47828364990593908
cx 30 31
cx 31 32
u1 32 -2.0905242687813388
cx 31 32
cx 32 33
u1 33 1.952246271099531
cx 32 33
cx 33 34
u1 34 -0.70063546860713366
cx 33 34
cx 34 35
u1 35 1.0338208534645759
cx 34 35
cx 35 36
u1 36 0.60414045059704402
cx 35 36
cx 36 37
u1 37 1.2878270327159811
cx 36 37
cx 37 38
u1 38 1.9427894458879713
cx 37 38
cx 38 39
u1 39 -0.8121813219920232
cx 38 39
cx 39 40
u1 40 -0.1372886030273881
cx 39 40
cx 40 41
u1 41 0.54783064229939349
cx 40 41
cx 41 42
u1 42 1.5062692715124939
cx 41 42
cx 42 43
u1 43 2.107353934155368
cx 42 43
cx 43 44
u1 44 2.4452611779343951
cx 43 44
cx 44 45
u1 45 -1.4659039345668665
cx 44 45
cx 45 46
u1 46 1.0096618387855596
cx 45 46
cx 46 47
u1 47 1.9999091215025473
cx 46 47
cx 47 48
u1 48 1.7173970647231513
cx 47 48
cx 48 49
u1 49 -3.0141728090958826
cx 48 49
cx 49 50
u1 50 1.118051558012997
cx 49 50
cx 50 51
u1 51 2.1292141921488952
cx 50 51
cx 51 52
u1 52 -1.6485225769088672
cx 51 52
cx 52 53
u1 53 0.5623144159042982
cx 52 53
cx 53 54
u1 54 -2.8883790796491238
cx 53 54
cx 54 55
u1 55 -1.1027144685423265
cx 54 55
cx 55 56
u1 56 -2.2228948147623617
cx 55 56
cx 56 57
u1 57 -2.7721505879268111
