64 381
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
u1 0 2.3192452245618647
u1 1 0.074549571102100032
u1 2 -0.062893073251910181
u1 3 -0.7185574180438743
u1 4 1.2198879546529291
u1 5 0.56928921152810563
u1 6 2.2809515175399806
u1 7 -2.3851893537711728
u1 8 -2.1884213210893924
u1 9 -0.16412689406360048
u1 10 -1.0216624799457836
u1 11 0.67775944107676267
u1 12 -1.0390366916574738
u1 13 -3.019183482648879
u1 14 1.9740230900293545
u1 15 0.55484295839948938
u1 16 0.41411091092761954
u1 17 1.8120106060015857
u1 18 2.4281832534672914
u1 19 -0.55388544931603523
u1 20 -2.9848984364354663
u1 21 1.2785264774264533
u1 22 -0.19783140583948255
u1 23 1.4129852806477494
u1 24 2.1146037276445284
u1 25 -1.7176657801105533
u1 26 0.93163409190713153
u1 27 1.9330564341759722
u1 28 -2.0511953499079931
u1 29 -1.63751198718513
u1 30 -1.995988385486557
u1 31 -3.1228890598790118
u1 32 1.511908785335601
u1 33 2.926162482778464
u1 34 2.8884884920971903
u1 35 1.2741219646180175
u1 36 -2.0469334541564788
u1 37 2.0102035673227094
u1 38 2.0960965894260077
u1 39 -3.0015986372981045
u1 40 0.2920097349987838
u1 41 2.1160734295591475
u1 42 2.9984463168536548
u1 43 1.9199702123664855
u1 44 2.465177004619667
u1 45 1.1414937428752863
u1 46 -2.5485700851816997
u1 47 2.2355410348571745
u1 48 -1.0885418176819837
u1 49 -1.6656898672773544
u1 50 1.6652952516839274
u1 51 1.0145920324540612
u1 52 0.62569551657978373
u1 53 2.0237877127344071
u1 54 -0.74771555221250985
u1 55 -0.66305503159679802
u1 56 -0.91651370274078581
u1 57 0.21235901985770056
u1 58 2.8702802771032001
u1 59 -0.22592067433568319
u1 60 2.8052297954223295
u1 61 2.4557031181363858
u1 62 -0.13525446991017986
u1 63 1.6070816586793262
cx 0 1
u1 1 -1.0586178010791993
cx 0 1
cx 1 2
u1 2 -0.67657954008420873
cx 1 2
cx 2 3
u1 3 -2.9008294270150579
cx 2 3
cx 3 4
u1 4 -0.45193723848210077
cx 3 4
cx 4 5
u1 5 0.27081742861745717
cx 4 5
cx 5 6
u1 6 0.64401684239727608
cx 5 6
cx 6 7
u1 7 -2.4416264817580746
cx 6 7
cx 7 8
u1 8 -1.5626100809610062
cx 7 8
cx 8 9
u1 9 0.70062573700058994
cx 8 9
cx 9 10
u1 10 0.95511908120516775
cx 9 10
cx 10 11
u1 11 -1.2882572292046675
cx 10 11
cx 11 12
u1 12 1.2635746356928319
cx 11 12
cx 12 13
u1 13 -0.3418282565609978
cx 12 13
cx 13 14
u1 14 -2.898365598612858
cx 13 14
cx 14 15
u1 15 0.9248073098943137
cx 14 15
cx 15 16
u1 16 -1.3779110434984441
cx 15 16
cx 16 17
u1 17 -1.3297952911973066
cx 16 17
cx 17 18
u1 18 -2.013905272457909
cx 17 18
cx 18 19
u1 19 0.73119684253981343
cx 18 19
cx 19 20
u1 20 2.2574005790128284
cx 19 20
cx 20 21
u1 21 3.0159316665567921
cx 20 21
cx 21 22
u1 22 2.7855133056853152
cx 21 22
cx 22 23
u1 23 0.26035102876910443
cx 22 23
cx 23 24
u1 24 2.103238234759333
cx 23 24
cx 24 25
u1 25 -1.884201270216165
cx 24 25
cx 25 26
u1 26 2.2896155304220986
cx 25 26
cx 26 27
u1 27 -0.088477621361278125
cx 26 27
cx 27 28
u1 28 1.1853327392253832
cx 27 28
cx 28 29
u1 29 -0.11643948162276718
cx 28 29
cx 29 30
u1 30 2.2093100413628299
cx 29 30
cx 30 31
u1 31 -1.2553429441049353
cx 30 31
cx 31 32
u1 32 0.96055548199720753
cx 31 32
cx 32 33
u1 33 -2.9939207403442851
cx 32 33
cx 33 34
u1 34 1.0393399934815957
cx 33 34
cx 34 35
u1 35 1.5565083871099432
cx 34 35
cx 35 36
u1 36 -0.26869258462796708
cx 35 36
cx 36 37
u1 37 0.31636258748851542
cx 36 37
cx 37 38
u1 38 -1.8700479822294644
cx 37 38
cx 38 39
u1 39 0.86559623834950017
cx 38 39
cx 39 40
u1 40 0.69288970431615393
cx 39 40
cx 40 41
u1 41 0.16618059260472151
cx 40 41
cx 41 42
u1 42 0.67129059271480962
cx 41 42
cx 42 43
u1 43 1.9618015977928569
cx 42 43
cx 43 44
u1 44 3.0878771833177119
cx 43 44
cx 44 45
u1 45 -2.5778024731944171
cx 44 45
cx 45 46
u1 46 3.0274789144958536
cx 45 46
cx 46 47
u1 47 -3.0187128114872692
cx 46 47
cx 47 48
u1 48 0.13175619972197516
cx 47 48
cx 48 49
u1 49 -2.5104444784954385
cx 48 49
cx 49 50
u1 50 0.38331942457872969
cx 49 50
cx 50 51
u1 51 -0.7295573201807084
cx 50 51
cx 51 52
u1 52 -2.6672970674021723
cx 51 52
cx 52 53
u1 53 2.8337019697301837
cx 52 53
cx 53 54
u1 54 -1.8990096360105735
cx 53 54
cx 54 55
u1 55 -1.0319553079749519
cx 54 55
cx 55 56
u1 56 1.6395314995659185
cx 55 56
cx 56 57
u1 57 2.321414905971384
cx 56 57
cx 57 58
u1 58 0.60272867392126273
cx 57 58
cx 58 59
u1 59 -0.86529196272496378
cx 58 59
cx 59 60
u1 60 -0.052376901612949389
cx 59 60
cx 60 61
u1 61 -2.0115916073568911
cx 60 61
cx 61 62
u1 62 1.7782945608131682
cx 61 62
cx 62 63
u1 63 0.84198984258051102
cx 62 63
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
