64 381
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
u1 0 -1.1211111712325987
u1 1 -0.1604907124459114
u1 2 1.8070266435721631
u1 3 -2.4659516358184925
u1 4 -0.89117083249580986
u1 5 0.63284149997558359
u1 6 0.65765745662035435
u1 7 0.15551208989636933
u1 8 0.64993073963380343
u1 9 -2.4759234251492774
u1 10 3.1234417114608419
u1 11 -0.24495069307744544
u1 12 -2.3511669623318721
u1 13 2.4225711595491024
u1 14 -0.71285960860528697
u1 15 2.3932452993167308
u1 16 -0.59245619087966261
u1 17 2.2244467007771478
u1 18 -2.6587126911151415
u1 19 0.46183638825028162
u1 20 2.7644036752017431
u1 21 -1.6593360314799881
u1 22 0.88554228818937619
u1 23 -1.0882554225349756
u1 24 0.99476212951674725
u1 25 1.9181038589774804
u1 26 2.7036657246387481
u1 27 -1.0526994524927504
u1 28 2.3115240562179586
u1 29 -2.1010759515180277
u1 30 -2.031847303319509
u1 31 -0.68460180579288199
u1 32 -2.7953740602477253
u1 33 2.4197309997439258
u1 34 -2.0167026412990143
u1 35 -1.1804827457778089
u1 36 0.67840455189738957
u1 37 2.6981456423269101
u1 38 0.048202510000347587
u1 39 2.1928435892460483
u1 40 1.0009979613164033
u1 41 1.241223457898653
u1 42 -2.5722696451675233
u1 43 -2.5902349220798371
u1 44 -2.0133292650824348
u1 45 -3.0676153556598242
u1 46 -3.0047006332108057
u1 47 1.8275334330722899
u1 48 -0.29805612658773661
u1 49 2.7037593924946073
u1 50 1.3251427981169464
u1 51 2.0497340928688512
u1 52 -1.6339265742929356
u1 53 -0.17458631286197068
u1 54 0.41519017378200473
u1 55 -2.8585284773579303
u1 56 0.87418115800791707
u1 57 1.5594162197071713
u1 58 -2.2141446515572802
u1 59 -0.63758307451799379
u1 60 -1.1105828340769692
u1 61 -1.5630462110159318
u1 62 -2.805928535082483
u1 63 2.6267368418693602
cx 0 1
u1 1 -2.1962544196987537
cx 0 1
cx 1 2
u1 2 0.73240678138875026
cx 1 2
cx 2 3
u1 3 -2.8753460430402349
cx 2 3
cx 3 4
u1 4 -2.083579761536452
cx 3 4
cx 4 5
u1 5 0.83553124429939807
cx 4 5
cx 5 6
u1 6 3.0307649086432455
cx 5 6
cx 6 7
u1 7 -0.05999304999153221
cx 6 7
cx 7 8
u1 8 -0.32783570104143056
cx 7 8
cx 8 9
u1 9 -2.0585412094322915
cx 8 9
cx 9 10
u1 10 -1.6231448129956334
cx 9 10
cx 10 11
u1 11 0.80520645713805195
cx 10 11
cx 11 12
u1 12 0.93533656719047897
cx 11 12
cx 12 13
u1 13 1.2256399914950524
cx 12 13
cx 13 14
u1 14 -2.5140221178230497
cx 13 14
cx 14 15
u1 15 -2.0175709255596352
cx 14 15
cx 15 16
u1 16 -2.8317264346981967
cx 15 16
cx 16 17
u1 17 2.3897103830234152
cx 16 17
cx 17 18
u1 18 1.8204379589143036
cx 17 18
cx 18 19
u1 19 0.88323893859871516
cx 18 19
cx 19 20
u1 20 -0.4624501388701332
cx 19 20
cx 20 21
u1 21 -0.51701059452908815
cx 20 21
cx 21 22
u1 22 -2.0870589564804654
cx 21 22
cx 22 23
u1 23 1.3263262336275461
cx 22 23
cx 23 24
u1 24 1.9171161756653667
cx 23 24
cx 24 25
u1 25 -0.90301697859453522
cx 24 25
cx 25 26
u1 26 2.1619416702133485
cx 25 26
cx 26 27
u1 27 2.4247909548941813
cx 26 27
cx 27 28
u1 28 -2.4614336876123026
cx 27 28
cx 28 29
u1 29 0.78104098964560187
cx 28 29
cx 29 30
u1 30 1.2713792409621139
cx 29 30
cx 30 31
u1 31 -2.9178969071233234
cx 30 31
cx 31 32
u1 32 -0.57741390500564949
cx 31 32
cx 32 33
u1 33 -0.71559560449314463
cx 32 33
cx 33 34
u1 34 -0.79934046740903142
cx 33 34
cx 34 35
u1 35 0.10169465966707314
cx 34 35
cx 35 36
u1 36 -0.519308286825515
cx 35 36
cx 36 37
u1 37 2.3076212861525462
cx 36 37
cx 37 38
u1 38 2.3513401506972524
cx 37 38
cx 38 39
u1 39 0.93494961781707708
cx 38 39
cx 39 40
u1 40 0.26567263660018181
cx 39 40
cx 40 41
u1 41 -2.2946171477818949
cx 40 41
cx 41 42
u1 42 -0.46695205252927297
cx 41 42
cx 42 43
u1 43 -0.53228751096083471
cx 42 43
cx 43 44
u1 44 0.75994454274118084
cx 43 44
cx 44 45
u1 45 -1.9417271653365713
cx 44 45
cx 45 46
u1 46 1.8808737432914888
cx 45 46
cx 46 47
u1 47 0.41742615229823699
cx 46 47
cx 47 48
u1 48 1.5639938073046928
cx 47 48
cx 48 49
u1 49 -2.6473466021141219
cx 48 49
cx 49 50
u1 50 0.65988577914296442
cx 49 50
cx 50 51
u1 51 1.5024504430099928
cx 50 51
cx 51 52
u1 52 -2.9340481836476719
cx 51 52
cx 52 53
u1 53 -1.4536500828518086
cx 52 53
cx 53 54
u1 54 3.0366554059465383
cx 53 54
cx 54 55
u1 55 1.8745675473883008
cx 54 55
cx 55 56
u1 56 -3.092072687975473
cx 55 56
cx 56 57
u1 57 0.9258045095451628
cx 56 57
cx 57 58
u1 58 -1.0193560032045355
cx 57 58
cx 58 59
u1 59 -0.49242866694331511
cx 58 59
cx 59 60
u1 60 2.17810897088762
cx 59 60
cx 60 61
u1 61 0.053572038822730192
cx 60 61
cx 61 62
u1 62 -1.722982791379903
cx 61 62
cx 62 63
u1 63 -2.0028811674896549
cx 62 63
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
