64 381
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
u1 0 -0.57871231901110676
u1 1 0.27860193304474645
u1 2 0.43187627471449908
u1 3 -2.7114955269430068
u1 4 -1.4589387940381169
u1 5 -2.8318778172310246
u1 6 -2.5393844043287856
u1 7 2.7062873309026068
u1 8 -1.0682847401104016
u1 9 0.25154551238405354
u1 10 -1.8861756502701024
u1 11 2.6231691266156321
u1 12 -0.096936006820550702
u1 13 -1.5749254755350881
u1 14 -0.42304831768766427
u1 15 0.31816523279707454
u1 16 -1.2705389615584028
u1 17 -0.063731732771063143
u1 18 -0.013885433823626059
u1 19 -1.4114027101756434
u1 20 2.7468277325860164
u1 21 -1.1316819762207082
u1 22 2.2555608318025566
u1 23 -2.9747445698575614
u1 24 1.1142655400386925
u1 25 -0.010614000451540484
u1 26 2.4296773339536504
u1 27 -2.3779142018642361
u1 28 2.5124761018436477
u1 29 2.8172945417261861
u1 30 -1.4439997855339008
u1 31 2.6983193887208849
u1 32 -0.19743645303736024
u1 33 -2.2638351351870947
u1 34 0.95775608998351736
u1 35 2.1442863148944227
u1 36 -0.65303051801084422
u1 37 2.2425656047240592
u1 38 -0.99274040406959863
u1 39 1.5523703987320685
u1 40 1.848735055620832
u1 41 -1.4122921811167855
u1 42 1.0244772889693854
u1 43 -0.1013269529315215
u1 44 -0.031210233773601104
u1 45 -0.46964930694259976
u1 46 0.036944028738266077
u1 47 2.8015850605079828
u1 48 0.80170879980647802
u1 49 -0.49543223072496767
u1 50 -3.1399160590854347
u1 51 1.3203037409679812
u1 52 -0.71803634400302307
u1 53 -1.6964905668667605
u1 54 1.3777946959572196
u1 55 -0.17437733090456131
u1 56 -1.3771108445389464
u1 57 1.7156419029789038
u1 58 -0.76514985410815672
u1 59 0.31138442719553172
u1 60 2.8026308012913148
u1 61 0.42040077380167151
u1 62 2.1371994737235616
u1 63 -0.43782869640386168
cx 0 1
u1 1 2.5924658219528411
cx 0 1
cx 1 2
u1 2 1.1038019212010788
cx 1 2
cx 2 3
u1 3 -1.5912976082633019
cx 2 3
cx 3 4
u1 4 0.46060649182241775
cx 3 4
cx 4 5
u1 5 0.43713516170409594
cx 4 5
cx 5 6
u1 6 -1.0798182977775443
cx 5 6
cx 6 7
u1 7 -1.9710653979126622
cx 6 7
cx 7 8
u1 8 -1.6737926041271729
cx 7 8
cx 8 9
u1 9 2.7700609675232286
cx 8 9
cx 9 10
u1 10 -1.3801788028880084
cx 9 10
cx 10 11
u1 11 2.6986109400245901
cx 10 11
cx 11 12
u1 12 -1.8012250676984252
cx 11 12
cx 12 13
u1 13 1.9949818945068607
cx 12 13
cx 13 14
u1 14 2.887468852211061
cx 13 14
cx 14 15
u1 15 0.470415055114902
cx 14 15
cx 15 16
u1 16 -2.6463817052269825
cx 15 16
cx 16 17
u1 17 -1.4404187167248246
cx 16 17
cx 17 18
u1 18 -0.58722531887605278
cx 17 18
cx 18 19
u1 19 -0.40791177736814965
cx 18 19
cx 19 20
u1 20 1.8811903792680023
cx 19 20
cx 20 21
u1 21 1.9249573560638806
cx 20 21
cx 21 22
u1 22 2.1498711172797478
cx 21 22
cx 22 23
u1 23 1.8520405918294873
cx 22 23
cx 23 24
u1 24 0.63025955546791135
cx 23 24
cx 24 25
u1 25 1.4188803949120201
cx 24 25
cx 25 26
u1 26 -3.0169280141630788
cx 25 26
cx 26 27
u1 27 1.9204401738249235
cx 26 27
cx 27 28
u1 28 -2.4518131356457129
cx 27 28
cx 28 29
u1 29 -2.8584198449640708
cx 28 29
cx 29 30
u1 30 1.593040270954754
cx 29 30
cx 30 31
u1 31 -0.37353008743919425
cx 30 31
cx 31 32
u1 32 1.0911188963487426
cx 31 32
cx 32 33
u1 33 -0.038799305966316311
cx 32 33
cx 33 34
u1 34 2.5282188766795999
cx 33 34
cx 34 35
u1 35 2.8476829758032594
cx 34 35
cx 35 36
u1 36 -2.7702443886794121
cx 35 36
cx 36 37
u1 37 2.4982773865400034
cx 36 37
cx 37 38
u1 38 -0.19094041250823501
cx 37 38
cx 38 39
u1 39 -0.54418184771288924
cx 38 39
cx 39 40
u1 40 -2.7007353185319545
cx 39 40
cx 40 41
u1 41 -1.5493975289486137
cx 40 41
cx 41 42
u1 42 -0.20056456057426608
cx 41 42
cx 42 43
u1 43 2.2877495176335785
cx 42 43
cx 43 44
u1 44 2.7528948865038192
cx 43 44
cx 44 45
u1 45 3.0086850403869754
cx 44 45
cx 45 46
u1 46 -0.24211510883303455
cx 45 46
cx 46 47
u1 47 -1.9163459016132092
cx 46 47
cx 47 48
u1 48 -2.1728056061093923
cx 47 48
cx 48 49
u1 49 0.34063380811435628
cx 48 49
cx 49 50
u1 50 1.3728436320936783
cx 49 50
cx 50 51
u1 51 2.7350258463785675
cx 50 51
cx 51 52
u1 52 -1.7020524230073779
cx 51 52
cx 52 53
u1 53 2.0484444165411144
cx 52 53
cx 53 54
u1 54 -0.78334237356233127
cx 53 54
cx 54 55
u1 55 2.4381608077093784
cx 54 55
cx 55 56
u1 56 1.1391463066615422
cx 55 56
cx 56 57
u1 57 1.374861963934765
cx 56 57
cx 57 58
u1 58 -0.51927273386837602
cx 57 58
cx 58 59
u1 59 -2.3001949053382216
cx 58 59
cx 59 60
u1 60 0.12349860434219018
cx 59 60
cx 60 61
u1 61 1.3823102122726922
cx 60 61
cx 61 62
u1 62 -0.33441280945699947
cx 61 62
cx 62 63
u1 63 -1.971898376141219
cx 62 63
h 0
h 1
h 2
h 3
h 4
h 5
h 6
h 7
h 8
h 9
h 10
h 11
h 12
h 13
h 14
h 15
h 16
h 17
h 18
h 19
h 20
h 21
h 22
h 23
h 24
h 25
h 26
h 27
h 28
h 29
h 30
h 31
h 32
h 33
h 34
h 35
h 36
h 37
h 38
h 39
h 40
h 41
h 42
h 43
h 44
h 45
h 46
h 47
h 48
h 49
h 50
h 51
h 52
h 53
h 54
h 55
h 56
h 57
h 58
h 59
h 60
h 61
h 62
h 63
